monthly_inventory_id,product__product_id,inventory_month,monthly_quantity_eom,wdf__client_id,monthly_quantity_bom,date
M-4MRQOM0Q,P-XU5MN3U7,2022-06-01,952.0,merchant__electronics,952.0,2022-06-01 00:00:00.000
M-ERODXKOW,P-2COKN5Z7,2023-02-01,443.0,merchant__electronics,443.0,2023-02-01 00:00:00.000
M-H489G349,P-Z1Q1R8RB,2024-11-01,748.0,merchant__clothing,748.0,2024-11-01 00:00:00.000
M-KMA8LD8K,P-Q0V5HRZM,2024-12-01,1216.0,merchant__clothing,1251.0,2024-12-01 00:00:00.000
M-DYU3WM8F,P-WI0WGQ0C,2024-01-01,799.0,merchant__electronics,799.0,2024-01-01 00:00:00.000
M-JO4TDNGL,P-CLPSN2L9,2021-10-01,4920.0,merchant__bigboxretailer,5015.0,2021-10-01 00:00:00.000
M-84LTFSMI,P-1KUMBXBO,2023-11-01,212.0,merchant__electronics,212.0,2023-11-01 00:00:00.000
M-WUQZBTMW,P-EG3YJ338,2022-07-01,2078.0,merchant__clothing,2125.0,2022-07-01 00:00:00.000
M-AEWLTR1X,P-3QPJTNTV,2022-05-01,9210.0,merchant__electronics,9312.0,2022-05-01 00:00:00.000
M-CYJSEFV1,P-I82KT6GS,2022-09-01,494.0,merchant__electronics,494.0,2022-09-01 00:00:00.000
M-GYAOB80E,P-PSGTPT0C,2021-12-01,10127.0,merchant__electronics,10267.0,2021-12-01 00:00:00.000
M-TT51W8M6,P-14Z846TC,2023-02-01,10.0,merchant__clothing,10.0,2023-02-01 00:00:00.000
M-QVD41U8C,P-UB0JXL3L,2023-07-01,348.0,merchant__clothing,348.0,2023-07-01 00:00:00.000
M-ANVWQATS,P-4L2BPQDZ,2023-05-01,1725.0,merchant__clothing,1747.0,2023-05-01 00:00:00.000
M-DCX5ST66,P-3QPJTNTV,2024-01-01,482.0,merchant__bigboxretailer,482.0,2024-01-01 00:00:00.000
M-D6E30E3P,P-MHEIN6RB,2021-12-01,2527.0,merchant__clothing,2574.0,2021-12-01 00:00:00.000
M-ZOUQK0VR,P-KH5AMEZT,2022-03-01,4491.0,merchant__bigboxretailer,4570.0,2022-03-01 00:00:00.000
M-NO609OPT,P-VIJEYOYB,2023-02-01,268.0,merchant__clothing,268.0,2023-02-01 00:00:00.000
M-44B6DAI9,P-70Q76OUV,2022-09-01,629.0,merchant__bigboxretailer,629.0,2022-09-01 00:00:00.000
M-CLNSOZ01,P-0H1EWXEB,2024-02-01,226.0,merchant__clothing,226.0,2024-02-01 00:00:00.000
M-WOH665F9,P-Z1Q1R8RB,2024-03-01,748.0,merchant__clothing,748.0,2024-03-01 00:00:00.000
M-SNAEVOU3,P-6CGMXPQW,2023-11-01,838.0,merchant__electronics,838.0,2023-11-01 00:00:00.000
M-AJ68FPO7,P-RDU4ZGRH,2022-10-01,737.0,merchant__bigboxretailer,737.0,2022-10-01 00:00:00.000
M-CJTDOE9R,P-G0AEWWH1,2022-08-01,1537.0,merchant__clothing,1565.0,2022-08-01 00:00:00.000
M-PBIOI8WB,P-MHEIN6RB,2022-06-01,5345.0,merchant__bigboxretailer,5470.0,2022-06-01 00:00:00.000
M-04SAECDG,P-I82KT6GS,2022-02-01,947.0,merchant__clothing,947.0,2022-02-01 00:00:00.000
M-6314SKB9,P-YS1Q5YHK,2022-10-01,675.0,merchant__clothing,675.0,2022-10-01 00:00:00.000
M-XKJ3NQX8,P-DK4WOLO6,2024-12-01,37.0,merchant__bigboxretailer,37.0,2024-12-01 00:00:00.000
M-5VFANZE4,P-3KZWUNVC,2022-01-01,596.0,merchant__electronics,596.0,2022-01-01 00:00:00.000
M-DAND5TCQ,P-Y1E6PTO7,2023-11-01,705.0,merchant__electronics,705.0,2023-11-01 00:00:00.000
M-SJK2BFG3,P-CB7JJDYR,2024-12-01,43.0,merchant__electronics,43.0,2024-12-01 00:00:00.000
M-D6WK3GX0,P-H8SRYPZ7,2024-07-01,2124.0,merchant__bigboxretailer,2214.0,2024-07-01 00:00:00.000
M-71W3F1H0,P-YS1Q5YHK,2022-02-01,257.0,merchant__electronics,257.0,2022-02-01 00:00:00.000
M-BM4HOSE0,P-1KUMBXBO,2022-04-01,212.0,merchant__electronics,212.0,2022-04-01 00:00:00.000
M-B9W8M08W,P-70Q76OUV,2023-02-01,629.0,merchant__bigboxretailer,629.0,2023-02-01 00:00:00.000
M-JEUQI6AB,P-BQUWMGGX,2021-11-01,58.0,merchant__electronics,58.0,2021-11-01 00:00:00.000
M-UZEOYJ8G,P-IVPJAWWH,2024-12-01,801.0,merchant__electronics,801.0,2024-12-01 00:00:00.000
M-F1A19U6H,P-KCMHG45S,2024-11-01,723.0,merchant__clothing,740.0,2024-11-01 00:00:00.000
M-U4P4J31G,P-CYKBPXIA,2024-05-01,326.0,merchant__clothing,326.0,2024-05-01 00:00:00.000
M-UL9UFF1V,P-0H1EWXEB,2024-07-01,185.0,merchant__electronics,185.0,2024-07-01 00:00:00.000
M-FVXQJ2OQ,P-F2TJEYP5,2021-12-01,1913.0,merchant__clothing,1928.0,2021-12-01 00:00:00.000
M-LMBGERAX,P-JM1OCRS6,2022-03-01,4962.0,merchant__bigboxretailer,5057.0,2022-03-01 00:00:00.000
M-RT32YOYQ,P-86UWICUH,2023-11-01,1627.0,merchant__clothing,1657.0,2023-11-01 00:00:00.000
M-31BL0B1X,P-YS1Q5YHK,2021-10-01,257.0,merchant__electronics,257.0,2021-10-01 00:00:00.000
M-XM8ET58S,P-3ZHF3Q97,2022-06-01,144.0,merchant__bigboxretailer,144.0,2022-06-01 00:00:00.000
M-AFJN6PWI,P-6RJFHPGV,2024-08-01,443.0,merchant__bigboxretailer,443.0,2024-08-01 00:00:00.000
M-L4OSQ0XT,P-7HFAJIE8,2024-01-01,326.0,merchant__bigboxretailer,326.0,2024-01-01 00:00:00.000
M-TF05Y2YO,P-3ZHF3Q97,2023-09-01,144.0,merchant__bigboxretailer,144.0,2023-09-01 00:00:00.000
M-7C18PTA0,P-JZNBOAO0,2024-09-01,145.0,merchant__bigboxretailer,145.0,2024-09-01 00:00:00.000
M-VCD3FQF2,P-ZN1HH8N5,2024-07-01,118.0,merchant__electronics,118.0,2024-07-01 00:00:00.000
M-EILHFTMG,P-CLPSN2L9,2024-03-01,406.0,merchant__clothing,406.0,2024-03-01 00:00:00.000
M-GBYBBB70,P-0H1EWXEB,2024-12-01,1723.0,merchant__bigboxretailer,1842.0,2024-12-01 00:00:00.000
M-6UXO8HTB,P-F2TJEYP5,2022-05-01,1704.0,merchant__clothing,1742.0,2022-05-01 00:00:00.000
M-IBZGNWDZ,P-3QPJTNTV,2022-09-01,8281.0,merchant__electronics,8556.0,2022-09-01 00:00:00.000
M-CFZC6GGM,P-70Q76OUV,2022-11-01,726.0,merchant__electronics,726.0,2022-11-01 00:00:00.000
M-XN81VY8J,P-2P3LQ8WQ,2023-10-01,908.0,merchant__electronics,908.0,2023-10-01 00:00:00.000
M-CM201PJ7,P-7O91ZPJP,2022-08-01,414.0,merchant__bigboxretailer,414.0,2022-08-01 00:00:00.000
M-BAO1YLWS,P-8BHI76F5,2024-12-01,2379.0,merchant__electronics,2653.0,2024-12-01 00:00:00.000
M-X877C5CE,P-MHEIN6RB,2024-07-01,1465.0,merchant__clothing,1534.0,2024-07-01 00:00:00.000
M-9LY1R9PZ,P-3Z3UNUJF,2024-11-01,607.0,merchant__bigboxretailer,607.0,2024-11-01 00:00:00.000
M-HS9W7ZDT,P-CYKBPXIA,2023-04-01,3497.0,merchant__bigboxretailer,3578.0,2023-04-01 00:00:00.000
M-R9RWHEOA,P-70Q76OUV,2024-07-01,726.0,merchant__electronics,726.0,2024-07-01 00:00:00.000
M-MB4D7KT8,P-ZN1HH8N5,2023-11-01,118.0,merchant__electronics,118.0,2023-11-01 00:00:00.000
M-WWGXWHXV,P-RW6DH6EB,2023-08-01,421.0,merchant__bigboxretailer,421.0,2023-08-01 00:00:00.000
M-0NTCLN3I,P-D1XDPQSF,2022-01-01,576.0,merchant__bigboxretailer,576.0,2022-01-01 00:00:00.000
M-XXYSKNSM,P-1GOR71BN,2024-09-01,530.0,merchant__electronics,530.0,2024-09-01 00:00:00.000
M-X5NXO3LN,P-3ZHF3Q97,2021-11-01,118.0,merchant__electronics,118.0,2021-11-01 00:00:00.000
M-WSQYH8J1,P-VP08CDK1,2022-08-01,1317.0,merchant__clothing,1351.0,2022-08-01 00:00:00.000
M-JRWLZTCW,P-KCMHG45S,2024-06-01,3381.0,merchant__electronics,3552.0,2024-06-01 00:00:00.000
M-H98O1IK3,P-ZN1HH8N5,2022-01-01,118.0,merchant__electronics,118.0,2022-01-01 00:00:00.000
M-QCD2HAVD,P-70Q76OUV,2022-10-01,726.0,merchant__electronics,726.0,2022-10-01 00:00:00.000
M-KQCV50QF,P-CPDTNDJE,2024-10-01,325.0,merchant__electronics,325.0,2024-10-01 00:00:00.000
M-Q95VQTC0,P-Z4S8WKWL,2023-10-01,985.0,merchant__electronics,985.0,2023-10-01 00:00:00.000
M-BDGJT33M,P-WI0WGQ0C,2021-12-01,1731.0,merchant__clothing,1764.0,2021-12-01 00:00:00.000
M-IXJS99Y2,P-KHZOEJGR,2023-04-01,1908.0,merchant__clothing,1923.0,2023-04-01 00:00:00.000
M-8R8ZZF2G,P-GLYGF0FD,2022-07-01,8997.0,merchant__electronics,9240.0,2022-07-01 00:00:00.000
M-U427NCB9,P-FEA649UJ,2023-04-01,316.0,merchant__bigboxretailer,316.0,2023-04-01 00:00:00.000
M-TUJO76S3,P-7YGKX2EQ,2022-06-01,1972.0,merchant__clothing,1995.0,2022-06-01 00:00:00.000
M-BARR5TSV,P-Y1E6PTO7,2022-02-01,4821.0,merchant__bigboxretailer,4883.0,2022-02-01 00:00:00.000
M-7FDBQZJ2,P-NCFZW74X,2023-01-01,3307.0,merchant__bigboxretailer,3407.0,2023-01-01 00:00:00.000
M-7FICX2UX,P-WEHJV5MG,2023-04-01,6633.0,merchant__electronics,6952.0,2023-04-01 00:00:00.000
M-TP2ZR4UP,P-CPDTNDJE,2022-04-01,4982.0,merchant__bigboxretailer,5060.0,2022-04-01 00:00:00.000
M-L3ZLMJUE,P-6R63U2JU,2023-04-01,3827.0,merchant__bigboxretailer,3891.0,2023-04-01 00:00:00.000
M-7FUAL0WX,P-9GDEYYQC,2022-03-01,768.0,merchant__bigboxretailer,768.0,2022-03-01 00:00:00.000
M-D9T0SFAU,P-F2TJEYP5,2023-12-01,534.0,merchant__electronics,534.0,2023-12-01 00:00:00.000
M-VI1JPLT1,P-EOPE7IHA,2021-11-01,1924.0,merchant__clothing,1951.0,2021-11-01 00:00:00.000
M-PI2O8AJO,P-MHEIN6RB,2024-10-01,2157.0,merchant__bigboxretailer,2270.0,2024-10-01 00:00:00.000
M-BZI6NMPY,P-14Z846TC,2022-09-01,8080.0,merchant__electronics,8258.0,2022-09-01 00:00:00.000
M-IUCXYS3L,P-ANQV2M79,2023-08-01,425.0,merchant__clothing,425.0,2023-08-01 00:00:00.000
M-J4D7HJKY,P-WEHJV5MG,2022-10-01,4332.0,merchant__bigboxretailer,4467.0,2022-10-01 00:00:00.000
M-ODJKJU4P,P-JM1OCRS6,2023-03-01,214.0,merchant__clothing,214.0,2023-03-01 00:00:00.000
M-UT9A9J91,P-FQE6KSM0,2022-08-01,692.0,merchant__bigboxretailer,692.0,2022-08-01 00:00:00.000
M-R0HT6DUU,P-RW6DH6EB,2022-10-01,538.0,merchant__electronics,538.0,2022-10-01 00:00:00.000
M-SH4F8ZUB,P-VZYM7XLO,2023-03-01,801.0,merchant__bigboxretailer,801.0,2023-03-01 00:00:00.000
M-J373BTYN,P-RUWT9IQL,2022-11-01,875.0,merchant__electronics,875.0,2022-11-01 00:00:00.000
M-HR3QTLD3,P-NCFZW74X,2023-04-01,603.0,merchant__clothing,603.0,2023-04-01 00:00:00.000
M-H0SM869K,P-DK4WOLO6,2024-12-01,2339.0,merchant__electronics,2576.0,2024-12-01 00:00:00.000
M-1Y1XDQZH,P-86UWICUH,2024-11-01,812.0,merchant__bigboxretailer,812.0,2024-11-01 00:00:00.000
M-YSIYWFXP,P-RDU4ZGRH,2021-11-01,10377.0,merchant__electronics,10583.0,2021-11-01 00:00:00.000
M-WHNU3QRN,P-DK4WOLO6,2022-02-01,2285.0,merchant__clothing,2285.0,2022-02-01 00:00:00.000
M-WGNF7TA0,P-EG3YJ338,2023-11-01,1584.0,merchant__clothing,1611.0,2023-11-01 00:00:00.000
M-7S159PN3,P-14Z846TC,2024-01-01,10.0,merchant__clothing,10.0,2024-01-01 00:00:00.000
M-7YRMA5RY,P-VVRTR13E,2022-11-01,995.0,merchant__bigboxretailer,995.0,2022-11-01 00:00:00.000
M-9QDFL455,P-1FGKWX2V,2024-04-01,2450.0,merchant__bigboxretailer,2532.0,2024-04-01 00:00:00.000
M-PA55QITO,P-6R63U2JU,2023-06-01,255.0,merchant__electronics,255.0,2023-06-01 00:00:00.000
M-LIYPSJ0M,P-Q0V5HRZM,2023-05-01,321.0,merchant__electronics,321.0,2023-05-01 00:00:00.000
M-GIQDV04N,P-JM1OCRS6,2022-03-01,214.0,merchant__clothing,214.0,2022-03-01 00:00:00.000
M-68WQWJ2L,P-3QPJTNTV,2022-02-01,9844.0,merchant__electronics,10075.0,2022-02-01 00:00:00.000
M-42179BUT,P-L5A1FDV2,2023-03-01,364.0,merchant__bigboxretailer,364.0,2023-03-01 00:00:00.000
M-AN6J19NT,P-JZNBOAO0,2023-11-01,295.0,merchant__electronics,295.0,2023-11-01 00:00:00.000
M-9HQ7YW0G,P-FVCDEIME,2022-07-01,8671.0,merchant__electronics,8873.0,2022-07-01 00:00:00.000
M-EYGAOR31,P-RW6DH6EB,2021-11-01,538.0,merchant__electronics,538.0,2021-11-01 00:00:00.000
M-6KECCEDN,P-6NMK0E10,2024-11-01,755.0,merchant__bigboxretailer,755.0,2024-11-01 00:00:00.000
M-SE85RPFN,P-QLTVCLVI,2024-06-01,347.0,merchant__bigboxretailer,347.0,2024-06-01 00:00:00.000
M-5HJ98NQC,P-KCMHG45S,2022-06-01,1773.0,merchant__clothing,1817.0,2022-06-01 00:00:00.000
M-2PC2AIIZ,P-CLPSN2L9,2023-05-01,879.0,merchant__electronics,879.0,2023-05-01 00:00:00.000
M-ZP0G43HQ,P-G0AEWWH1,2023-04-01,6794.0,merchant__electronics,6925.0,2023-04-01 00:00:00.000
M-ZZYQ894M,P-KCMHG45S,2024-04-01,954.0,merchant__clothing,986.0,2024-04-01 00:00:00.000
M-VGSJW964,P-RDU4ZGRH,2023-03-01,737.0,merchant__bigboxretailer,737.0,2023-03-01 00:00:00.000
M-M4I6PY7N,P-CYKBPXIA,2022-11-01,3942.0,merchant__bigboxretailer,3998.0,2022-11-01 00:00:00.000
M-O0NP8POM,P-FVCDEIME,2023-12-01,1676.0,merchant__clothing,1698.0,2023-12-01 00:00:00.000
M-4GV3JCQX,P-NCFZW74X,2024-04-01,354.0,merchant__electronics,354.0,2024-04-01 00:00:00.000
M-GJRJ5M8D,P-KH5AMEZT,2022-12-01,23.0,merchant__electronics,23.0,2022-12-01 00:00:00.000
M-YBXPJEGN,P-WI0WGQ0C,2022-03-01,4763.0,merchant__bigboxretailer,4846.0,2022-03-01 00:00:00.000
M-O8MHTQ9B,P-VIJEYOYB,2023-03-01,3383.0,merchant__bigboxretailer,3491.0,2023-03-01 00:00:00.000
M-RNLH872K,P-8BHI76F5,2022-01-01,773.0,merchant__clothing,773.0,2022-01-01 00:00:00.000
M-JXL8WN6Q,P-R80WGNC9,2024-10-01,404.0,merchant__bigboxretailer,404.0,2024-10-01 00:00:00.000
M-21LTZT5Z,P-3ZHF3Q97,2023-01-01,144.0,merchant__bigboxretailer,144.0,2023-01-01 00:00:00.000
M-CJSKNDK5,P-4L2BPQDZ,2023-01-01,866.0,merchant__electronics,866.0,2023-01-01 00:00:00.000
M-2VQ3KXGP,P-I82KT6GS,2022-10-01,4157.0,merchant__bigboxretailer,4259.0,2022-10-01 00:00:00.000
M-10LUP6AB,P-WEHJV5MG,2024-04-01,2583.0,merchant__bigboxretailer,2639.0,2024-04-01 00:00:00.000
M-W6YTS5W3,P-6CGMXPQW,2022-01-01,334.0,merchant__bigboxretailer,334.0,2022-01-01 00:00:00.000
M-8QQ0U42Q,P-7YGKX2EQ,2023-03-01,1677.0,merchant__clothing,1701.0,2023-03-01 00:00:00.000
M-0LPWPVVX,P-8BHI76F5,2022-07-01,773.0,merchant__clothing,773.0,2022-07-01 00:00:00.000
M-J3GMLU1H,P-CPDTNDJE,2023-03-01,1967.0,merchant__clothing,2018.0,2023-03-01 00:00:00.000
M-JHOHN0XA,P-TMFDHTNI,2022-10-01,870.0,merchant__clothing,870.0,2022-10-01 00:00:00.000
M-C73DZ54J,P-CB7JJDYR,2024-10-01,1359.0,merchant__clothing,1384.0,2024-10-01 00:00:00.000
M-HCKG3KN2,P-FBIWQ337,2024-09-01,795.0,merchant__bigboxretailer,795.0,2024-09-01 00:00:00.000
M-JQUUUHNA,P-L5A1FDV2,2024-04-01,364.0,merchant__bigboxretailer,364.0,2024-04-01 00:00:00.000
M-FBQJ7ETL,P-88I28DAN,2021-11-01,1568.0,merchant__clothing,1597.0,2021-11-01 00:00:00.000
M-J4OIFVND,P-09HVI1I7,2022-03-01,38.0,merchant__bigboxretailer,38.0,2022-03-01 00:00:00.000
M-U36L71C2,P-09HVI1I7,2024-11-01,695.0,merchant__clothing,726.0,2024-11-01 00:00:00.000
M-DA4AG2S9,P-I82KT6GS,2022-07-01,947.0,merchant__clothing,947.0,2022-07-01 00:00:00.000
M-EVMYNR4B,P-2P3LQ8WQ,2021-11-01,633.0,merchant__bigboxretailer,633.0,2021-11-01 00:00:00.000
M-VU2685DZ,P-7YGKX2EQ,2021-10-01,10749.0,merchant__electronics,10986.0,2021-10-01 00:00:00.000
M-TL2A427D,P-ZN1HH8N5,2023-05-01,1563.0,merchant__clothing,1588.0,2023-05-01 00:00:00.000
M-70MJE3F5,P-DU8MH4NR,2023-11-01,562.0,merchant__electronics,562.0,2023-11-01 00:00:00.000
M-5QTNA2Q1,P-24XYAMNJ,2022-05-01,304.0,merchant__clothing,304.0,2022-05-01 00:00:00.000
M-1GPD2XJ5,P-QLTVCLVI,2022-12-01,1696.0,merchant__clothing,1741.0,2022-12-01 00:00:00.000
M-U0T58INB,P-CYKBPXIA,2022-11-01,500.0,merchant__electronics,500.0,2022-11-01 00:00:00.000
M-2DPFWMKE,P-DK4WOLO6,2024-07-01,3419.0,merchant__electronics,3698.0,2024-07-01 00:00:00.000
M-QEUX1U8N,P-ZN1HH8N5,2022-07-01,385.0,merchant__bigboxretailer,385.0,2022-07-01 00:00:00.000
M-S4KM59FY,P-DU8MH4NR,2023-05-01,211.0,merchant__bigboxretailer,211.0,2023-05-01 00:00:00.000
M-L8VIKP0K,P-FBIWQ337,2023-05-01,1160.0,merchant__clothing,1191.0,2023-05-01 00:00:00.000
M-SSY85NS5,P-H8SRYPZ7,2022-10-01,256.0,merchant__clothing,256.0,2022-10-01 00:00:00.000
M-2R6UGDO8,P-RUWT9IQL,2024-09-01,1795.0,merchant__bigboxretailer,1890.0,2024-09-01 00:00:00.000
M-F9QDUXD3,P-EOPE7IHA,2023-11-01,585.0,merchant__bigboxretailer,585.0,2023-11-01 00:00:00.000
M-BKS6ILGR,P-VIJEYOYB,2022-11-01,23.0,merchant__electronics,23.0,2022-11-01 00:00:00.000
M-D9IA1126,P-VP08CDK1,2021-11-01,630.0,merchant__electronics,630.0,2021-11-01 00:00:00.000
M-ILF0BLP2,P-Z1Q1R8RB,2022-09-01,816.0,merchant__electronics,816.0,2022-09-01 00:00:00.000
M-LZ0JJU9Q,P-FBIWQ337,2024-08-01,658.0,merchant__clothing,683.0,2024-08-01 00:00:00.000
M-RK7P3KOX,P-7ETK3T3N,2024-10-01,345.0,merchant__electronics,345.0,2024-10-01 00:00:00.000
M-2AJEE8EO,P-7O91ZPJP,2024-01-01,4990.0,merchant__electronics,5246.0,2024-01-01 00:00:00.000
M-F5GKPGIT,P-86UWICUH,2023-09-01,5514.0,merchant__electronics,5747.0,2023-09-01 00:00:00.000
M-81LM8UQY,P-3ZHF3Q97,2022-03-01,1850.0,merchant__clothing,1889.0,2022-03-01 00:00:00.000
M-0M1HP4O8,P-2P3LQ8WQ,2022-07-01,2310.0,merchant__clothing,2328.0,2022-07-01 00:00:00.000
M-ORMY1KI3,P-UB0JXL3L,2023-10-01,408.0,merchant__electronics,408.0,2023-10-01 00:00:00.000
M-FJ8WR5Y6,P-JZNBOAO0,2022-05-01,295.0,merchant__electronics,295.0,2022-05-01 00:00:00.000
M-8JEYBD4X,P-VIJEYOYB,2023-03-01,23.0,merchant__electronics,23.0,2023-03-01 00:00:00.000
M-ITRO21QK,P-ARA49TZS,2024-05-01,2202.0,merchant__bigboxretailer,2364.0,2024-05-01 00:00:00.000
M-T86VGTFM,P-GLYGF0FD,2024-11-01,2446.0,merchant__electronics,2685.0,2024-11-01 00:00:00.000
M-FKLWLDKW,P-ARA49TZS,2023-02-01,3901.0,merchant__bigboxretailer,3991.0,2023-02-01 00:00:00.000
M-KX2J22YO,P-FQE6KSM0,2023-11-01,1087.0,merchant__clothing,1127.0,2023-11-01 00:00:00.000
M-ZPYXTX8J,P-RW6DH6EB,2021-10-01,1926.0,merchant__clothing,1942.0,2021-10-01 00:00:00.000
M-3XN9Q7G6,P-F2TJEYP5,2023-09-01,1178.0,merchant__clothing,1208.0,2023-09-01 00:00:00.000
M-AYN98G8R,P-KCMHG45S,2024-11-01,214.0,merchant__bigboxretailer,214.0,2024-11-01 00:00:00.000
M-OAWX3ME2,P-KCMHG45S,2023-07-01,214.0,merchant__bigboxretailer,214.0,2023-07-01 00:00:00.000
M-EE02JY7U,P-7YGKX2EQ,2024-05-01,4026.0,merchant__electronics,4322.0,2024-05-01 00:00:00.000
M-URG2KI6L,P-WEHJV5MG,2024-05-01,3800.0,merchant__electronics,3998.0,2024-05-01 00:00:00.000
M-IWIVO5GK,P-3QPJTNTV,2023-04-01,1876.0,merchant__clothing,1919.0,2023-04-01 00:00:00.000
M-68Q2AL6E,P-24XYAMNJ,2021-12-01,304.0,merchant__clothing,304.0,2021-12-01 00:00:00.000
M-O152KT4S,P-Y1E6PTO7,2023-06-01,39.0,merchant__clothing,39.0,2023-06-01 00:00:00.000
M-UT6U9L6H,P-Z4S8WKWL,2022-12-01,985.0,merchant__electronics,985.0,2022-12-01 00:00:00.000
M-GRZJYP1X,P-L5A1FDV2,2024-09-01,442.0,merchant__clothing,494.0,2024-09-01 00:00:00.000
M-XBNWOMQR,P-KHZOEJGR,2024-12-01,1198.0,merchant__clothing,1210.0,2024-12-01 00:00:00.000
M-HA7WAJF3,P-17VW055N,2022-10-01,233.0,merchant__clothing,233.0,2022-10-01 00:00:00.000
M-OMFQTKBL,P-VVRTR13E,2024-02-01,1076.0,merchant__clothing,1116.0,2024-02-01 00:00:00.000
M-JUQ8EHY8,P-CYKBPXIA,2024-01-01,500.0,merchant__electronics,500.0,2024-01-01 00:00:00.000
M-VIALAHRI,P-ANQV2M79,2023-06-01,425.0,merchant__clothing,425.0,2023-06-01 00:00:00.000
M-CTSQCK9Q,P-6RJFHPGV,2023-06-01,443.0,merchant__bigboxretailer,443.0,2023-06-01 00:00:00.000
M-E7545HWS,P-2COKN5Z7,2023-11-01,443.0,merchant__electronics,443.0,2023-11-01 00:00:00.000
M-U6TUKBJS,P-JM1OCRS6,2022-10-01,7765.0,merchant__electronics,7991.0,2022-10-01 00:00:00.000
M-15W10LL3,P-2P3LQ8WQ,2023-07-01,908.0,merchant__electronics,908.0,2023-07-01 00:00:00.000
M-FUNLTIIQ,P-KH5AMEZT,2022-08-01,499.0,merchant__clothing,499.0,2022-08-01 00:00:00.000
M-X2FF9KAA,P-CPDTNDJE,2024-08-01,1356.0,merchant__clothing,1378.0,2024-08-01 00:00:00.000
M-5HG1WBYG,P-EOPE7IHA,2021-11-01,585.0,merchant__bigboxretailer,585.0,2021-11-01 00:00:00.000
M-XCQ7YT2S,P-3KZWUNVC,2024-11-01,596.0,merchant__electronics,596.0,2024-11-01 00:00:00.000
M-OCSPPGVF,P-VZYM7XLO,2023-02-01,801.0,merchant__bigboxretailer,801.0,2023-02-01 00:00:00.000
M-W79WO6BK,P-G0AEWWH1,2023-06-01,1169.0,merchant__clothing,1193.0,2023-06-01 00:00:00.000
M-XEDLDEXB,P-8BHI76F5,2022-10-01,773.0,merchant__clothing,773.0,2022-10-01 00:00:00.000
M-NWXLOI89,P-Y1E6PTO7,2024-01-01,39.0,merchant__clothing,39.0,2024-01-01 00:00:00.000
M-XCBNKJMA,P-CLPSN2L9,2022-06-01,406.0,merchant__clothing,406.0,2022-06-01 00:00:00.000
M-6Z4XNGU3,P-6R63U2JU,2022-05-01,4898.0,merchant__bigboxretailer,5042.0,2022-05-01 00:00:00.000
M-JRAFU4XT,P-M0PIJU56,2022-10-01,549.0,merchant__electronics,549.0,2022-10-01 00:00:00.000
M-FKCAV74O,P-CPDTNDJE,2022-08-01,2197.0,merchant__clothing,2247.0,2022-08-01 00:00:00.000
M-6EFSZ4U8,P-KHZOEJGR,2023-01-01,2003.0,merchant__clothing,2010.0,2023-01-01 00:00:00.000
M-FGVM80HB,P-UB0JXL3L,2024-11-01,1317.0,merchant__bigboxretailer,1394.0,2024-11-01 00:00:00.000
M-G4DGD8YE,P-Z4S8WKWL,2024-02-01,723.0,merchant__bigboxretailer,723.0,2024-02-01 00:00:00.000
M-9YP9PPVU,P-14Z846TC,2024-07-01,10.0,merchant__clothing,10.0,2024-07-01 00:00:00.000
M-ZJZ0YHRH,P-AJ2G8KSW,2023-08-01,5628.0,merchant__electronics,5870.0,2023-08-01 00:00:00.000
M-FEWA1FPP,P-7YGKX2EQ,2022-05-01,209.0,merchant__bigboxretailer,209.0,2022-05-01 00:00:00.000
M-FVQCGJU9,P-VIJEYOYB,2023-04-01,23.0,merchant__electronics,23.0,2023-04-01 00:00:00.000
M-7XCYIGHW,P-1GOR71BN,2024-06-01,694.0,merchant__bigboxretailer,694.0,2024-06-01 00:00:00.000
M-6LVBMNYD,P-09HVI1I7,2023-01-01,1451.0,merchant__clothing,1483.0,2023-01-01 00:00:00.000
M-20JL4AY8,P-17VW055N,2022-01-01,233.0,merchant__clothing,233.0,2022-01-01 00:00:00.000
M-LQB2MEW8,P-H8SRYPZ7,2022-11-01,256.0,merchant__clothing,256.0,2022-11-01 00:00:00.000
M-4Q0NBYQZ,P-70Q76OUV,2022-08-01,629.0,merchant__bigboxretailer,629.0,2022-08-01 00:00:00.000
M-1MZOBFOI,P-2COKN5Z7,2024-12-01,1822.0,merchant__bigboxretailer,1899.0,2024-12-01 00:00:00.000
M-9I1O5CZV,P-MHEIN6RB,2023-12-01,1791.0,merchant__clothing,1796.0,2023-12-01 00:00:00.000
M-2K9IY29Z,P-BQUWMGGX,2023-05-01,58.0,merchant__electronics,58.0,2023-05-01 00:00:00.000
M-H7GCTRQZ,P-2P3LQ8WQ,2024-01-01,633.0,merchant__bigboxretailer,633.0,2024-01-01 00:00:00.000
M-319HQTKT,P-6CGMXPQW,2023-09-01,1172.0,merchant__clothing,1207.0,2023-09-01 00:00:00.000
M-26YSOUG0,P-3KZWUNVC,2022-06-01,596.0,merchant__electronics,596.0,2022-06-01 00:00:00.000
M-4V4ZP6CM,P-3Z3UNUJF,2024-04-01,1424.0,merchant__clothing,1460.0,2024-04-01 00:00:00.000
M-7WXL0VYP,P-CB7JJDYR,2023-10-01,385.0,merchant__bigboxretailer,385.0,2023-10-01 00:00:00.000
M-SZWFGVK3,P-41V30DW4,2023-06-01,278.0,merchant__electronics,278.0,2023-06-01 00:00:00.000
