return_id,order__order_id,product__product_id,customer__customer_id,return_unit_cost,return_unit_quantity,wdf__client_id,return_unit_paid_amount,date,return_date
R-S2RAIM2Q,O-ZOJYNX2E,P-88I28DAN,C-PRD5DCOO,369.82,10.0,merchant__electronics,498.89,2022-09-18 11:23:06.000,2022-09-18 11:23:06.000
R-FAI2B5FQ,O-2EUS0WW4,P-I82KT6GS,C-4KQKPFX9,79.02,1.0,merchant__bigboxretailer,222.66,2022-03-19 16:21:07.000,2022-03-19 16:21:07.000
R-FOW59T2O,O-F9BUQJNP,P-YS1Q5YHK,C-LE9ZEKBS,5.51,5.0,merchant__bigboxretailer,67.87,2023-06-22 05:19:43.000,2023-06-22 05:19:43.000
R-PY4WUX3T,O-BFUZOUO7,P-CPDTNDJE,C-9EHAF01N,74.63,5.0,merchant__bigboxretailer,133.8,2023-08-03 16:05:10.000,2023-08-03 16:05:10.000
R-YMQBSU84,O-KKNR1YMN,P-9GDEYYQC,C-25VPHPPB,315.12,6.0,merchant__electronics,745.68,2023-03-08 02:20:13.000,2023-03-08 02:20:13.000
R-QQI8J5BD,O-DWRW2O7R,P-D1XDPQSF,C-5FMVWCJ9,71.0,1.0,merchant__electronics,110.07,2022-06-27 15:30:36.000,2022-06-27 15:30:36.000
R-4MTOTZCR,O-81K2GRK4,P-XU5MN3U7,C-LV5Y080Q,165.52,3.0,merchant__bigboxretailer,208.55,2024-07-25 04:48:33.000,2024-07-25 04:48:33.000
R-PZTU4CPB,O-E5L3X9H9,P-G0AEWWH1,C-KVJ8R7FH,255.06,8.0,merchant__electronics,219.51,2023-08-06 08:39:40.000,2023-08-06 08:39:40.000
R-D2IRDPB9,O-TYYTNSO6,P-DK4WOLO6,C-5N4S7BX6,20.17,9.0,merchant__clothing,103.19,2023-12-26 02:31:06.000,2023-12-26 02:31:06.000
R-XFHOQ1LC,O-LK5SI99Q,P-2COKN5Z7,C-3OC2L06E,447.75,8.0,merchant__bigboxretailer,386.01,2022-10-13 05:32:06.000,2022-10-13 05:32:06.000
R-8IWZ1K51,O-K7OCPNR4,P-XU5MN3U7,C-7YO17T90,87.29,8.0,merchant__bigboxretailer,597.52,2024-08-27 00:52:27.000,2024-08-27 00:52:27.000
R-NGJ1BCU1,O-2YP5ZSVO,P-BQUWMGGX,C-ASXCKQ42,104.04,9.0,merchant__bigboxretailer,259.18,2024-01-02 00:26:47.000,2024-01-02 00:26:47.000
R-UL416491,O-FFSCVOKP,P-ARA49TZS,C-WSBW93YV,265.86,9.0,merchant__bigboxretailer,277.59,2022-10-18 14:52:26.000,2022-10-18 14:52:26.000
R-I9Q1TQYA,O-22FU65GC,P-YS1Q5YHK,C-3UE27BFS,647.22,4.0,merchant__bigboxretailer,371.03,2024-11-13 02:42:54.000,2024-11-13 02:42:54.000
R-J4I9YGZL,O-5RAY3B6S,P-KCMHG45S,C-L2DVE8UB,4.53,9.0,merchant__electronics,99.35,2024-06-15 11:43:16.000,2024-06-15 11:43:16.000
R-HXK2BNTU,O-257ARYXW,P-TMFDHTNI,C-CM2Z4N87,222.19,5.0,merchant__bigboxretailer,277.01,2024-10-24 12:52:04.000,2024-10-24 12:52:04.000
R-0VLLWVQU,O-P1QDTKKI,P-PSGTPT0C,C-2BC7XA22,5.53,1.0,merchant__bigboxretailer,30.6,2022-11-04 06:04:31.000,2022-11-04 06:04:31.000
R-8753GZ8W,O-EPKQ9OH5,P-KCMHG45S,C-867QRN0U,175.98,4.0,merchant__electronics,130.94,2023-01-27 08:53:10.000,2023-01-27 08:53:10.000
R-FG3GDFRQ,O-W98E0GS5,P-FEA649UJ,C-HJ742RNT,54.95,8.0,merchant__electronics,402.32,2023-04-11 11:21:24.000,2023-04-11 11:21:24.000
R-D9XXUW86,O-3ED5X8P9,P-09HVI1I7,C-GB0CF0M8,743.08,8.0,merchant__clothing,704.33,2024-01-26 03:37:49.000,2024-01-26 03:37:49.000
R-VLDRP80S,O-L8RWB8B6,P-FBIWQ337,C-LWJDW1W4,125.17,3.0,merchant__electronics,79.26,2022-08-24 00:11:23.000,2022-08-24 00:11:23.000
R-8YP1CLMI,O-J51B8FH5,P-ARA49TZS,C-VW22QQBJ,28.48,3.0,merchant__bigboxretailer,334.96,2023-10-21 10:27:42.000,2023-10-21 10:27:42.000
R-HPHN4O9F,O-ID1IJ9VL,P-Y2RWSLCK,C-59AZWPME,84.6,3.0,merchant__bigboxretailer,719.5,2024-11-06 18:24:18.000,2024-11-06 18:24:18.000
R-9DXXPIQN,O-OVJEMUHB,P-VIJEYOYB,C-Y2VC7NCY,102.84,5.0,merchant__bigboxretailer,105.71,2024-02-27 12:06:42.000,2024-02-27 12:06:42.000
R-BA9RT7XM,O-V6H5MOMP,P-14Z846TC,C-E3CQKVKY,104.45,4.0,merchant__electronics,415.94,2022-05-17 11:35:52.000,2022-05-17 11:35:52.000
R-P5BJ7TU2,O-IX19GD2K,P-D1XDPQSF,C-9YIM9W52,222.35,1.0,merchant__electronics,266.83,2021-10-27 03:04:37.000,2021-10-27 03:04:37.000
R-8F4LA5A6,O-PSS3OEFM,P-X5JEKM0B,C-PHDUMOLX,74.08,6.0,merchant__electronics,597.79,2021-10-08 06:51:43.000,2021-10-08 06:51:43.000
R-8BJRV6ZT,O-1IQ5WBZH,P-EOPE7IHA,C-X295KAL2,692.63,5.0,merchant__electronics,478.14,2024-04-29 02:34:10.000,2024-04-29 02:34:10.000
R-TJAX08TI,O-FEOPLJZA,P-R80WGNC9,C-IF7GOCZM,18.52,8.0,merchant__electronics,13.7,2022-03-30 12:27:49.000,2022-03-30 12:27:49.000
R-RH6X2NPI,O-1VGRSJPB,P-RDU4ZGRH,C-YZ52JGOY,213.37,6.0,merchant__electronics,133.63,2023-04-18 01:49:26.000,2023-04-18 01:49:26.000
R-DXJZXYKB,O-Q329BBSW,P-8BHI76F5,C-TFFOGMD1,151.4,7.0,merchant__electronics,196.62,2024-12-13 08:34:39.000,2024-12-13 08:34:39.000
R-MMJBGDR3,O-DN2ZWKO3,P-BQUWMGGX,C-VMM90XZQ,701.02,1.0,merchant__bigboxretailer,600.42,2024-11-16 11:28:11.000,2024-11-16 11:28:11.000
R-II09FG1J,O-RCUUGPSL,P-M0PIJU56,C-6UIYHCB5,111.41,3.0,merchant__clothing,442.51,2023-01-29 04:41:33.000,2023-01-29 04:41:33.000
R-0I20ASRQ,O-2QHK9KD1,P-Y2RWSLCK,C-WM504F2F,61.39,9.0,merchant__bigboxretailer,109.37,2023-03-23 02:39:20.000,2023-03-23 02:39:20.000
R-MRHMPD85,O-O8U3R2YR,P-UB0JXL3L,C-H2GE5S9D,404.31,3.0,merchant__bigboxretailer,646.46,2022-09-13 10:06:29.000,2022-09-13 10:06:29.000
R-6HDRMCVG,O-PWGXDF8I,P-KCMHG45S,C-0FADEJ8L,22.34,3.0,merchant__electronics,46.8,2022-04-24 06:02:27.000,2022-04-24 06:02:27.000
R-RWJW86DG,O-RMZ4KU9H,P-1FGKWX2V,C-TKPLD4LP,33.64,5.0,merchant__bigboxretailer,657.61,2022-11-27 04:33:08.000,2022-11-27 04:33:08.000
R-RHJZMLEY,O-20TVPV6R,P-Z1Q1R8RB,C-AFH826LH,41.22,8.0,merchant__bigboxretailer,716.56,2024-03-31 11:31:58.000,2024-03-31 11:31:58.000
R-1S83IK9Z,O-NF73LJCO,P-CPDTNDJE,C-D2ZG3UGF,3.98,8.0,merchant__bigboxretailer,92.51,2022-02-13 10:45:54.000,2022-02-13 10:45:54.000
R-7OR2R1E4,O-HCA0AIL1,P-1FGKWX2V,C-7M9WWQEU,466.03,4.0,merchant__bigboxretailer,495.72,2024-12-24 06:20:44.000,2024-12-24 06:20:44.000
R-WAY769NH,O-H6PHU5F5,P-2COKN5Z7,C-QDW29TOW,474.66,10.0,merchant__bigboxretailer,900.9,2022-09-24 12:01:34.000,2022-09-24 12:01:34.000
R-6CI2G87R,O-JF1OH4WR,P-DK4WOLO6,C-2STVSGE7,244.59,6.0,merchant__electronics,188.01,2022-02-01 05:12:43.000,2022-02-01 05:12:43.000
R-Y6QAV00K,O-F1I10QPO,P-RUWT9IQL,C-HP1KFASQ,174.2,9.0,merchant__bigboxretailer,179.07,2024-07-23 07:03:04.000,2024-07-23 07:03:04.000
R-L1UVG635,O-56NN2NRC,P-17VW055N,C-MPQA5ZDF,24.92,7.0,merchant__bigboxretailer,662.71,2022-12-29 12:09:58.000,2022-12-29 12:09:58.000
R-MQL7TR1O,O-CYWISKX6,P-PSGTPT0C,C-9AAJK5QN,293.78,9.0,merchant__bigboxretailer,461.46,2023-12-27 14:21:24.000,2023-12-27 14:21:24.000
R-XFX4RLI9,O-W66RS5NQ,P-ANQV2M79,C-PFH9C6DS,472.75,10.0,merchant__bigboxretailer,242.74,2024-09-07 02:34:29.000,2024-09-07 02:34:29.000
R-DTPOORUW,O-WZLNGVC8,P-JM1OCRS6,C-GC73V6BX,11.7,8.0,merchant__electronics,10.26,2023-09-18 13:08:03.000,2023-09-18 13:08:03.000
R-K04HYPSU,O-ADTDIVH4,P-H8SRYPZ7,C-LH90ZIYJ,24.66,8.0,merchant__bigboxretailer,556.22,2023-09-09 07:24:45.000,2023-09-09 07:24:45.000
R-EGRSO9IF,O-TS7HIURS,P-RDU4ZGRH,C-7SRLRU8I,513.89,2.0,merchant__electronics,645.89,2024-11-01 01:13:13.000,2024-11-01 01:13:13.000
R-60I0HQW2,O-DFN05XEM,P-KH5AMEZT,C-69FJO0CE,41.05,7.0,merchant__bigboxretailer,488.19,2022-08-02 13:33:23.000,2022-08-02 13:33:23.000
R-0SSCPDV9,O-WFY9JGKY,P-WEHJV5MG,C-FEHBH0RH,902.4,6.0,merchant__electronics,610.21,2021-10-27 13:02:18.000,2021-10-27 13:02:18.000
R-V9GOV10S,O-UUSQ1ZAE,P-AJ2G8KSW,C-QKD2Y1AP,670.9,5.0,merchant__electronics,551.28,2023-06-23 03:51:40.000,2023-06-23 03:51:40.000
R-Z2PNP9RX,O-P3OBZCOA,P-VP08CDK1,C-A5B6G8IU,165.13,2.0,merchant__clothing,105.34,2023-01-07 03:43:46.000,2023-01-07 03:43:46.000
R-T1IPM2L9,O-PSS3OEFM,P-86UWICUH,C-PHDUMOLX,657.97,10.0,merchant__electronics,397.25,2021-10-12 07:36:32.000,2021-10-12 07:36:32.000
R-B6MFEKKE,O-EE7EISZS,P-8BHI76F5,C-IJ7ZLV5R,11.96,10.0,merchant__electronics,289.25,2024-09-13 18:28:15.000,2024-09-13 18:28:15.000
R-F2BAMBPZ,O-N9VWMKDF,P-6R63U2JU,C-0EC1SB87,723.33,10.0,merchant__bigboxretailer,792.69,2021-11-18 09:00:39.000,2021-11-18 09:00:39.000
R-CO6A7NWB,O-B6E3BBLZ,P-KCMHG45S,C-0KLGPPW2,134.25,6.0,merchant__electronics,147.72,2023-11-14 09:40:53.000,2023-11-14 09:40:53.000
R-SV34I394,O-0ZYK1DC8,P-JM1OCRS6,C-WM504F2F,729.15,9.0,merchant__bigboxretailer,684.39,2023-02-28 16:24:14.000,2023-02-28 16:24:14.000
R-KJBLYDSZ,O-LIHJWLPC,P-ANQV2M79,C-YR8JCK4V,53.88,5.0,merchant__bigboxretailer,68.08,2022-05-22 09:39:50.000,2022-05-22 09:39:50.000
R-ZSG0RKP2,O-FFVEDX0N,P-H8SRYPZ7,C-MLLY5C0S,9.79,6.0,merchant__electronics,94.74,2024-04-13 10:47:10.000,2024-04-13 10:47:10.000
R-OGCDF6I0,O-P5PHJKYE,P-14Z846TC,C-5W60Q0A8,150.04,2.0,merchant__bigboxretailer,295.26,2023-12-04 03:45:55.000,2023-12-04 03:45:55.000
R-P5LF5KXW,O-14AHW1MA,P-24XYAMNJ,C-GYYGR3NB,121.65,2.0,merchant__bigboxretailer,408.91,2022-12-10 10:06:39.000,2022-12-10 10:06:39.000
R-Q1F7TFGZ,O-UDJWQ6SY,P-RUWT9IQL,C-RY9RIANE,33.27,7.0,merchant__bigboxretailer,412.7,2024-12-09 04:38:08.000,2024-12-09 04:38:08.000
R-NZQ5UNGL,O-7MMOTXCH,P-EOPE7IHA,C-CER28HQS,334.34,3.0,merchant__electronics,529.87,2024-08-27 12:57:57.000,2024-08-27 12:57:57.000
R-G363RZKF,O-OC3VDP9V,P-FLJC8ZF6,C-IGTPJA89,12.78,8.0,merchant__electronics,357.3,2022-09-29 12:47:53.000,2022-09-29 12:47:53.000
R-K7DJ8YC5,O-WHOTM9HH,P-MHEIN6RB,C-46G7PE32,246.71,1.0,merchant__bigboxretailer,398.25,2023-06-26 01:48:24.000,2023-06-26 01:48:24.000
R-J2J47IUY,O-M63H1FCA,P-GJNTTNBZ,C-GYY8H4HD,506.15,5.0,merchant__bigboxretailer,478.37,2024-10-30 13:40:32.000,2024-10-30 13:40:32.000
R-S7889HRH,O-36R53OZR,P-R80WGNC9,C-S5JK9926,184.14,10.0,merchant__electronics,311.78,2024-06-27 15:27:05.000,2024-06-27 15:27:05.000
R-T7FGSYTI,O-CG3JOSVT,P-MHEIN6RB,C-4KQKPFX9,3.04,8.0,merchant__bigboxretailer,180.57,2022-03-04 13:29:19.000,2022-03-04 13:29:19.000
R-ZIUNZ2TF,O-QM6X136W,P-14Z846TC,C-H7POWF0G,418.66,3.0,merchant__electronics,421.65,2023-02-26 07:13:20.000,2023-02-26 07:13:20.000
R-4AVPWIZ6,O-2422YF9N,P-EOPE7IHA,C-028LVI4Y,420.44,6.0,merchant__clothing,628.12,2023-02-11 01:21:01.000,2023-02-11 01:21:01.000
R-K5KS7O4E,O-85WR5F7Q,P-8BHI76F5,C-ZDNSPWT5,303.45,3.0,merchant__electronics,242.94,2023-12-13 08:51:52.000,2023-12-13 08:51:52.000
R-949QRQQ6,O-YVQ833OU,P-6BW9THKE,C-0EC1SB87,41.95,10.0,merchant__bigboxretailer,195.11,2022-10-28 13:19:11.000,2022-10-28 13:19:11.000
R-8IWX7Q8P,O-T0GS0KOX,P-FLJC8ZF6,C-4KQKPFX9,111.64,9.0,merchant__bigboxretailer,437.18,2022-01-02 19:41:38.000,2022-01-02 19:41:38.000
R-3KO2GDVN,O-UH2XV12Q,P-RDU4ZGRH,C-3VL03ME3,375.75,2.0,merchant__electronics,763.93,2022-10-31 18:39:57.000,2022-10-31 18:39:57.000
R-NLA5RBOF,O-XFW8FHM6,P-PSGTPT0C,C-ISIPTHL5,888.2,8.0,merchant__electronics,468.84,2023-10-19 02:43:00.000,2023-10-19 02:43:00.000
R-9WR7AXRQ,O-42XO6ZVX,P-CPDTNDJE,C-0FXD7O1H,494.07,8.0,merchant__bigboxretailer,728.36,2023-10-07 14:50:07.000,2023-10-07 14:50:07.000
R-IQIVRVL7,O-5LSPQB7K,P-G0AEWWH1,C-RSR60WM0,226.8,4.0,merchant__electronics,292.93,2022-11-13 06:04:28.000,2022-11-13 06:04:28.000
R-PVOQ6B8Y,O-F22AXOIP,P-DK4WOLO6,C-SOQNM2PW,24.35,3.0,merchant__electronics,239.49,2022-01-11 05:07:32.000,2022-01-11 05:07:32.000
R-ZTEQ8FQX,O-LDPQXENG,P-Y2RWSLCK,C-QDW29TOW,43.9,4.0,merchant__bigboxretailer,938.64,2022-09-25 13:01:45.000,2022-09-25 13:01:45.000
R-6MDCP585,O-4ZBDUUYU,P-X5JEKM0B,C-1DN884D1,421.34,7.0,merchant__electronics,408.49,2022-12-06 12:49:32.000,2022-12-06 12:49:32.000
R-X5YQXU7Z,O-74CQBQGT,P-8BHI76F5,C-Y4PPV7QD,127.51,7.0,merchant__bigboxretailer,195.93,2024-06-21 03:51:01.000,2024-06-21 03:51:01.000
R-F0YOIX4Q,O-YIZZ7IH1,P-3QPJTNTV,C-69PYPU9D,3.29,4.0,merchant__electronics,1.74,2022-08-09 17:54:42.000,2022-08-09 17:54:42.000
R-57XZMIFR,O-1HP6C2X1,P-3KZWUNVC,C-V7QBD3N6,243.06,6.0,merchant__bigboxretailer,577.69,2024-11-06 13:32:46.000,2024-11-06 13:32:46.000
R-R7VQJ74F,O-M1F0W8RH,P-KH5AMEZT,C-BAQ76JP8,290.88,7.0,merchant__bigboxretailer,550.67,2024-12-04 12:09:51.000,2024-12-04 12:09:51.000
R-2941YJZQ,O-5YZ0QKAY,P-R80WGNC9,C-AYMFILX6,464.0,4.0,merchant__electronics,349.53,2022-09-21 16:10:51.000,2022-09-21 16:10:51.000
R-LTCT1SF4,O-RMZ4KU9H,P-MHEIN6RB,C-TKPLD4LP,146.47,1.0,merchant__bigboxretailer,431.0,2022-11-25 03:29:53.000,2022-11-25 03:29:53.000
R-F61OQRX1,O-V5BAQG3P,P-ARA49TZS,C-SOQNM2PW,11.59,5.0,merchant__electronics,20.99,2023-11-03 10:10:40.000,2023-11-03 10:10:40.000
R-IFD97JRY,O-N5LFAA0L,P-09HVI1I7,C-EPFHGBCG,296.18,4.0,merchant__electronics,407.7,2022-09-29 09:37:15.000,2022-09-29 09:37:15.000
R-SK2D2VB0,O-TVWD2J4A,P-X5JEKM0B,C-9GDD021P,501.19,8.0,merchant__electronics,487.66,2024-11-19 09:07:33.000,2024-11-19 09:07:33.000
R-CBC1KTD2,O-4T34XAD4,P-88I28DAN,C-EAMQ30CN,165.94,1.0,merchant__electronics,326.95,2024-07-02 04:34:32.000,2024-07-02 04:34:32.000
R-HU5HQKAW,O-G0ZND64O,P-0H1EWXEB,C-2VG5A3R4,821.46,2.0,merchant__bigboxretailer,562.1,2023-12-28 13:07:50.000,2023-12-28 13:07:50.000
R-3M69ENED,O-THTMISNC,P-DK4WOLO6,C-LJVPHL8G,178.92,8.0,merchant__electronics,179.19,2022-02-19 07:47:05.000,2022-02-19 07:47:05.000
R-OGN0JWET,O-647QWJO3,P-H8SRYPZ7,C-JH9ALT1I,582.1,10.0,merchant__electronics,493.74,2022-07-31 13:44:15.000,2022-07-31 13:44:15.000
R-ULI1JJDL,O-JVQJDTEQ,P-FLJC8ZF6,C-UPH6WIBJ,5.67,3.0,merchant__bigboxretailer,368.28,2024-01-05 01:31:07.000,2024-01-05 01:31:07.000
R-ZN988RHW,O-IJ6R3SLT,P-Y1E6PTO7,C-EGDNRNZP,6.85,10.0,merchant__bigboxretailer,19.41,2023-10-14 01:34:12.000,2023-10-14 01:34:12.000
R-SDVFWIV9,O-22FU65GC,P-41V30DW4,C-3UE27BFS,178.05,7.0,merchant__bigboxretailer,124.18,2024-11-18 01:04:28.000,2024-11-18 01:04:28.000
R-TARFUG41,O-T0O328UB,P-8BHI76F5,C-LCES4LJP,424.97,2.0,merchant__electronics,451.27,2024-04-10 10:50:56.000,2024-04-10 10:50:56.000
R-5UHRW6X1,O-IZ01WHC8,P-Y1E6PTO7,C-B2AKP4CB,40.8,1.0,merchant__bigboxretailer,39.57,2022-03-03 07:05:37.000,2022-03-03 07:05:37.000
R-6N3A9FUC,O-NVZTTNT6,P-H8SRYPZ7,C-WJA9HEEP,11.52,4.0,merchant__electronics,111.7,2024-02-09 15:57:49.000,2024-02-09 15:57:49.000
R-AZE9OR9J,O-28063X8N,P-CYKBPXIA,C-WM504F2F,7.54,2.0,merchant__bigboxretailer,33.85,2023-07-25 02:12:16.000,2023-07-25 02:12:16.000
R-NY4HGJB3,O-Z212U1CF,P-EOPE7IHA,C-26GSNH67,110.53,10.0,merchant__electronics,313.62,2024-10-31 15:44:22.000,2024-10-31 15:44:22.000
R-IQM89ONZ,O-0E3P7T5V,P-14Z846TC,C-YEWAXX33,80.21,2.0,merchant__bigboxretailer,168.89,2023-06-20 00:04:14.000,2023-06-20 00:04:14.000
R-VXE8XICK,O-Y4H8EDN7,P-KH5AMEZT,C-88PYGHLV,342.5,4.0,merchant__bigboxretailer,354.11,2022-08-14 01:48:48.000,2022-08-14 01:48:48.000
R-MS1SFJ8F,O-36R53OZR,P-JM1OCRS6,C-S5JK9926,96.55,8.0,merchant__electronics,273.34,2024-07-05 07:35:54.000,2024-07-05 07:35:54.000
R-ATVKPSPR,O-NXJECTQO,P-7YGKX2EQ,C-9SA8CYOZ,536.52,10.0,merchant__electronics,922.32,2024-01-29 01:35:38.000,2024-01-29 01:35:38.000
R-NKS35T6D,O-UAT44K1K,P-D1XDPQSF,C-H53XVN3D,2.05,4.0,merchant__electronics,3.03,2024-04-20 14:09:50.000,2024-04-20 14:09:50.000
R-JHX84JLX,O-7KU7680I,P-YS1Q5YHK,C-BAQ76JP8,62.28,5.0,merchant__bigboxretailer,200.78,2022-03-28 11:28:44.000,2022-03-28 11:28:44.000
R-87HS7T84,O-2QFOQ1XJ,P-GJNTTNBZ,C-BKI9UVY6,61.13,9.0,merchant__bigboxretailer,230.53,2024-08-24 10:11:37.000,2024-08-24 10:11:37.000
R-DP36DXVN,O-TTCWCETK,P-FVCDEIME,C-RD8B8K5D,494.99,3.0,merchant__electronics,463.02,2024-06-15 00:32:16.000,2024-06-15 00:32:16.000
R-XEHVY6BK,O-BZU2WO2T,P-3QPJTNTV,C-E3CQKVKY,213.28,6.0,merchant__electronics,303.03,2022-09-30 02:00:02.000,2022-09-30 02:00:02.000
R-ULVSGAK6,O-3Q8VIREX,P-14Z846TC,C-TKNBOIUP,462.22,7.0,merchant__electronics,535.22,2024-02-29 13:17:53.000,2024-02-29 13:17:53.000
R-UCXB69KB,O-OA1KHFG2,P-I82KT6GS,C-T1E4F2F7,378.21,9.0,merchant__bigboxretailer,623.12,2023-02-25 15:24:54.000,2023-02-25 15:24:54.000
R-PFH1OAUD,O-GK9HCLPE,P-NCFZW74X,C-0GKWDQ8E,33.67,4.0,merchant__bigboxretailer,146.62,2024-10-27 11:29:22.000,2024-10-27 11:29:22.000
R-RZ1LKZ3H,O-DQ4YTDJI,P-09HVI1I7,C-3RDGT1GM,180.16,7.0,merchant__electronics,410.83,2022-03-11 13:53:59.000,2022-03-11 13:53:59.000
R-BYJLXIQT,O-C9MRHCGM,P-8BHI76F5,C-SFHGOXMD,316.63,5.0,merchant__electronics,425.95,2023-10-01 10:07:04.000,2023-10-01 10:07:04.000
R-68XUVVG0,O-8C2NS7WE,P-WI0WGQ0C,C-QDW29TOW,395.77,3.0,merchant__bigboxretailer,494.58,2023-05-03 11:49:27.000,2023-05-03 11:49:27.000
R-EP2VPIVZ,O-ZEUPL570,P-UB0JXL3L,C-FWQYSKMB,774.14,10.0,merchant__bigboxretailer,739.2,2022-09-16 05:53:54.000,2022-09-16 05:53:54.000
R-8I5A3MWZ,O-ORCR199O,P-17VW055N,C-2O8UXURV,106.08,10.0,merchant__bigboxretailer,255.16,2024-05-24 03:54:19.000,2024-05-24 03:54:19.000
R-2GZCY3LG,O-OV6GQFW6,P-JM1OCRS6,C-0FADEJ8L,573.5,4.0,merchant__electronics,900.67,2022-01-09 00:01:30.000,2022-01-09 00:01:30.000
R-BG2YDDK4,O-YVQ833OU,P-8BHI76F5,C-0EC1SB87,567.17,4.0,merchant__bigboxretailer,688.42,2022-10-28 17:50:58.000,2022-10-28 17:50:58.000
R-CARCEW5J,O-F9BUQJNP,P-41V30DW4,C-LE9ZEKBS,941.13,2.0,merchant__bigboxretailer,908.31,2023-06-21 04:33:16.000,2023-06-21 04:33:16.000
R-CMVE95LD,O-XTBMTCVW,P-JM1OCRS6,C-40PX27ED,34.03,9.0,merchant__electronics,54.26,2023-12-27 13:22:34.000,2023-12-27 13:22:34.000
R-8ZPTKCX8,O-WKBVJP6W,P-3QPJTNTV,C-IO0CL88F,248.48,5.0,merchant__electronics,922.4,2024-06-05 12:21:37.000,2024-06-05 12:21:37.000
R-49UAHJLA,O-C7VV17CW,P-0H1EWXEB,C-1DJIWB2Z,216.36,2.0,merchant__bigboxretailer,485.39,2024-11-19 18:23:12.000,2024-11-19 18:23:12.000
R-EJNTGWFO,O-O8U3R2YR,P-NCFZW74X,C-H2GE5S9D,42.22,5.0,merchant__bigboxretailer,187.33,2022-09-14 09:40:25.000,2022-09-14 09:40:25.000
R-JFELH6BS,O-4HS3YJR1,P-6R63U2JU,C-OL0HHPCS,369.02,4.0,merchant__bigboxretailer,559.38,2023-07-17 01:19:49.000,2023-07-17 01:19:49.000
R-VCI61539,O-WFY9JGKY,P-8BHI76F5,C-FEHBH0RH,152.03,3.0,merchant__electronics,593.63,2021-10-25 12:36:03.000,2021-10-25 12:36:03.000
R-8UDYTHM9,O-FUH3C1HO,P-G0AEWWH1,C-G25H9WSA,206.05,10.0,merchant__electronics,343.54,2022-10-27 19:28:22.000,2022-10-27 19:28:22.000
R-477R5CIP,O-HHSTOCV4,P-14Z846TC,C-YHFHHBO3,259.15,7.0,merchant__electronics,144.01,2024-03-27 08:20:29.000,2024-03-27 08:20:29.000
R-OJFE2IRS,O-BH53MSMF,P-BQUWMGGX,C-ER6P2WNX,112.53,4.0,merchant__bigboxretailer,296.42,2023-01-19 15:51:38.000,2023-01-19 15:51:38.000
R-1CXE7YTV,O-0OYW8QYB,P-Y2RWSLCK,C-UPH6WIBJ,680.9,6.0,merchant__bigboxretailer,930.45,2022-01-23 07:58:08.000,2022-01-23 07:58:08.000
R-CQ11DMBL,O-TF79XY3P,P-PSGTPT0C,C-N2TBV2I4,15.3,3.0,merchant__electronics,28.79,2022-06-27 16:45:50.000,2022-06-27 16:45:50.000
R-85G0LH5L,O-GL8HU106,P-FLJC8ZF6,C-6OT3VS6M,23.89,1.0,merchant__electronics,25.31,2023-06-08 13:44:29.000,2023-06-08 13:44:29.000
R-QL72XE83,O-LAJ6SOMW,P-CYKBPXIA,C-3FM9IKHA,451.37,8.0,merchant__bigboxretailer,350.28,2024-11-29 12:35:39.000,2024-11-29 12:35:39.000
R-03X1LFAL,O-ON87ZYQY,P-EOPE7IHA,C-FIXF2S3W,36.81,8.0,merchant__clothing,198.3,2022-02-15 01:21:16.000,2022-02-15 01:21:16.000
R-TOUBN8UK,O-2CJCM8RU,P-6BW9THKE,C-BKI9UVY6,130.32,2.0,merchant__bigboxretailer,259.72,2023-09-21 13:02:48.000,2023-09-21 13:02:48.000
R-A2DBJ26V,O-Z4V7IW8H,P-QLTVCLVI,C-PXQEIOG8,61.53,8.0,merchant__clothing,232.91,2022-01-29 00:56:03.000,2022-01-29 00:56:03.000
R-2O580KCC,O-LK5SI99Q,P-UB0JXL3L,C-3OC2L06E,789.63,3.0,merchant__bigboxretailer,548.98,2022-10-13 06:07:01.000,2022-10-13 06:07:01.000
R-XAQU7M7O,O-FAKTHO4S,P-D1XDPQSF,C-9SA8CYOZ,49.2,2.0,merchant__electronics,274.18,2022-11-05 17:57:34.000,2022-11-05 17:57:34.000
R-3P7F2L7T,O-1TEO9CO7,P-FLJC8ZF6,C-MQMEGBP3,66.89,4.0,merchant__electronics,297.51,2024-02-05 09:51:54.000,2024-02-05 09:51:54.000
R-RXYY1RZS,O-2XVO2R8L,P-H8SRYPZ7,C-1OVLRCHO,59.04,5.0,merchant__bigboxretailer,49.53,2024-08-03 08:13:52.000,2024-08-03 08:13:52.000
R-I8JPZ4S1,O-5WHIOIQS,P-VP08CDK1,C-PMTPJ8MG,110.75,9.0,merchant__bigboxretailer,396.77,2021-12-28 05:42:16.000,2021-12-28 05:42:16.000
R-0VA3954M,O-P3OBZCOA,P-9GDEYYQC,C-A5B6G8IU,94.82,7.0,merchant__clothing,210.95,2023-01-14 02:11:37.000,2023-01-14 02:11:37.000
R-8FM9LZRW,O-20BRY1OW,P-FEA649UJ,C-RSR60WM0,82.15,5.0,merchant__electronics,121.3,2022-08-02 02:08:29.000,2022-08-02 02:08:29.000
R-1ZG5RJ9I,O-RCP94KT1,P-BQUWMGGX,C-VMM90XZQ,45.28,3.0,merchant__bigboxretailer,43.61,2023-01-12 09:30:29.000,2023-01-12 09:30:29.000
